Date,Industry,ret
1998-09-01,Telcm,10.14
1998-09-01,Manuf,0.59
1998-10-01,Telcm,6.72
1998-10-01,NoDur,10.8
1998-10-01,HiTec,6.31
1998-10-01,Utils,-1.76
1998-10-01,Other,8.98
1998-10-01,Durbl,11.71
1998-10-01,Manuf,11.22
1998-10-01,Hlth,3.85
1998-10-01,Enrgy,1.28
1998-10-01,Shops,10.56
1998-11-01,Other,6.2
1998-11-01,Durbl,4.84
1998-11-01,Utils,1.35
1998-11-01,Hlth,6.18
1998-11-01,Enrgy,0.45
1998-11-01,HiTec,11.64
1998-11-01,Manuf,3.58
1998-11-01,NoDur,6.33
1998-11-01,Telcm,3.69
1998-11-01,Shops,9.55
1998-12-01,Hlth,5.02
1998-12-01,Telcm,14.35
1998-12-01,Enrgy,-1.16
1998-12-01,Shops,8.97
1998-12-01,Other,3.61
1998-12-01,Durbl,4.26
1998-12-01,NoDur,0.51
1998-12-01,Manuf,2.33
1998-12-01,HiTec,15.28
1998-12-01,Utils,2.83
1999-01-01,HiTec,15.1
1999-01-01,Enrgy,-5.51
1999-01-01,Durbl,5.43
1999-01-01,NoDur,-3.41
1999-01-01,Telcm,8.71
1999-01-01,Manuf,0.59
1999-01-01,Hlth,0.24
1999-01-01,Other,1.11
1999-01-01,Utils,-6.26
1999-01-01,Shops,2.36
1999-02-01,Hlth,0.23
1999-02-01,NoDur,-3.78
1999-02-01,Telcm,-2.91
1999-02-01,Enrgy,-3.17
1999-02-01,Other,-0.01
1999-02-01,Utils,-3.78
1999-02-01,Shops,-1.52
1999-02-01,HiTec,-11.46
1999-02-01,Manuf,-1.96
1999-02-01,Durbl,-4.31
1999-03-01,Shops,2.81
1999-03-01,NoDur,-1.96
1999-03-01,Other,2.4
1999-03-01,Hlth,2.55
1999-03-01,HiTec,8.51
1999-03-01,Manuf,4.74
1999-03-01,Enrgy,15.42
1999-03-01,Utils,-1.69
1999-03-01,Telcm,-0.69
1999-03-01,Durbl,-0.84
1999-04-01,Enrgy,15.91
1999-04-01,HiTec,2.34
1999-04-01,NoDur,3.76
1999-04-01,Utils,7.18
1999-04-01,Telcm,8.29
1999-04-01,Manuf,9.29
1999-04-01,Shops,0.49
1999-04-01,Hlth,-5.54
1999-04-01,Durbl,10.33
1999-04-01,Other,6.76
1999-05-01,Durbl,-5.54
1999-05-01,Manuf,-3.21
1999-05-01,Telcm,1.04
1999-05-01,Shops,-2.89
1999-05-01,Enrgy,-3.13
1999-05-01,HiTec,-0.64
1999-05-01,Utils,6.72
1999-05-01,Hlth,-2.05
1999-05-01,NoDur,1.41
1999-05-01,Other,-3.52
1999-06-01,Enrgy,-1.48
1999-06-01,HiTec,11.72
1999-06-01,Manuf,4.58
1999-06-01,NoDur,0.33
1999-06-01,Utils,-4.29
1999-06-01,Durbl,0.59
1999-06-01,Shops,7.92
1999-06-01,Hlth,4.49
1999-06-01,Telcm,5.84
1999-06-01,Other,3.25
1999-07-01,Other,-6.05
1999-07-01,Manuf,-1.1
1999-07-01,Utils,-0.61
1999-07-01,Shops,-5.06
1999-07-01,Hlth,-4.44
1999-07-01,Telcm,-1.61
1999-07-01,NoDur,-2.48
1999-07-01,HiTec,-1.79
1999-07-01,Enrgy,1.65
1999-07-01,Durbl,-5.97
1999-08-01,Other,-5.13
1999-08-01,Utils,0.62
1999-08-01,Telcm,-7.56
1999-08-01,Hlth,3.72
1999-08-01,Shops,-6.0
1999-08-01,Enrgy,1.86
1999-08-01,HiTec,5.46
1999-08-01,Durbl,1.12
1999-08-01,Manuf,-0.35
1999-08-01,NoDur,-4.63
1999-09-01,NoDur,-6.77
1999-09-01,Telcm,4.4
1999-09-01,Durbl,-7.76
1999-09-01,Utils,-4.31
1999-09-01,Manuf,-2.82
1999-09-01,HiTec,-0.19
1999-09-01,Other,-4.35
1999-09-01,Hlth,-7.09
1999-09-01,Shops,1.42
1999-09-01,Enrgy,-3.88
1999-10-01,Telcm,9.51
1999-10-01,HiTec,3.26
1999-10-01,Manuf,4.32
1999-10-01,Hlth,10.78
1999-10-01,Utils,2.17
1999-10-01,Durbl,4.44
1999-10-01,Enrgy,-1.58
1999-10-01,Shops,3.36
1999-10-01,Other,11.41
1999-10-01,NoDur,6.45
1999-11-01,Utils,-7.45
1999-11-01,NoDur,-1.22
1999-11-01,Durbl,-1.93
1999-11-01,Manuf,-1.07
1999-11-01,Other,-2.23
1999-11-01,Telcm,4.34
1999-11-01,Enrgy,3.78
1999-11-01,Shops,4.16
1999-11-01,Hlth,1.5
1999-11-01,HiTec,12.91
1999-12-01,Telcm,4.21
1999-12-01,Utils,-2.34
1999-12-01,Other,1.48
1999-12-01,Shops,6.53
1999-12-01,Durbl,2.87
1999-12-01,Hlth,-5.64
1999-12-01,HiTec,20.75
1999-12-01,NoDur,-2.5
1999-12-01,Manuf,9.77
1999-12-01,Enrgy,0.68
2000-01-01,NoDur,-4.79
2000-01-01,Enrgy,0.9
2000-01-01,Other,-4.62
2000-01-01,Telcm,-3.98
2000-01-01,Manuf,-7.97
2000-01-01,Utils,5.75
2000-01-01,HiTec,-4.71
2000-01-01,Hlth,7.56
2000-01-01,Durbl,-0.87
2000-01-01,Shops,-11.25
2000-02-01,NoDur,-6.19
2000-02-01,Manuf,-4.24
2000-02-01,Other,-6.98
2000-02-01,Durbl,-7.95
2000-02-01,Shops,-3.91
2000-02-01,Hlth,-2.88
2000-02-01,Utils,-7.26
2000-02-01,Enrgy,-5.44
2000-02-01,Telcm,-3.46
2000-02-01,HiTec,18.21
2000-03-01,Durbl,10.51
2000-03-01,NoDur,7.76
2000-03-01,Utils,5.77
2000-03-01,Other,14.11
2000-03-01,Hlth,0.28
2000-03-01,Shops,13.33
2000-03-01,Telcm,7.53
2000-03-01,Enrgy,12.26
2000-03-01,Manuf,8.34
2000-03-01,HiTec,3.94
2000-04-01,Durbl,9.26
2000-04-01,Other,-3.4
2000-04-01,NoDur,-1.82
2000-04-01,Manuf,1.01
2000-04-01,Telcm,-7.9
2000-04-01,Enrgy,-1.98
2000-04-01,Shops,-4.3
2000-04-01,Utils,7.6
2000-04-01,HiTec,-10.71
2000-04-01,Hlth,5.25
2000-05-01,Utils,3.9
2000-05-01,Hlth,3.94
2000-05-01,NoDur,7.24
2000-05-01,Enrgy,9.44
2000-05-01,Durbl,-13.22
2000-05-01,Shops,-2.69
2000-05-01,Other,3.39
2000-05-01,Telcm,-10.45
2000-05-01,Manuf,-1.44
2000-05-01,HiTec,-10.84
2000-06-01,Other,-2.75
2000-06-01,Durbl,-9.48
2000-06-01,Manuf,-1.16
2000-06-01,NoDur,2.39
2000-06-01,HiTec,13.04
2000-06-01,Utils,-4.76
2000-06-01,Shops,-2.29
2000-06-01,Telcm,4.21
2000-06-01,Enrgy,-5.17
2000-06-01,Hlth,11.52
2000-07-01,HiTec,-5.18
2000-07-01,Other,5.52
2000-07-01,Manuf,-0.62
2000-07-01,Enrgy,-2.61
2000-07-01,Durbl,4.61
2000-07-01,Utils,4.43
2000-07-01,NoDur,0.79
2000-07-01,Hlth,-6.16
2000-07-01,Telcm,-7.36
2000-07-01,Shops,-1.35
2000-08-01,Other,9.05
2000-08-01,Enrgy,8.91
2000-08-01,Hlth,3.58
2000-08-01,Telcm,-1.04
2000-08-01,Shops,-2.45
2000-08-01,Utils,11.72
2000-08-01,NoDur,-1.81
2000-08-01,Durbl,4.57
2000-08-01,Manuf,6.95
2000-08-01,HiTec,12.56
2000-09-01,Shops,2.72
2000-09-01,Enrgy,4.37
2000-09-01,HiTec,-15.0
2000-09-01,Manuf,-6.04
2000-09-01,Hlth,3.72
2000-09-01,Other,0.32
2000-09-01,Durbl,-4.1
2000-09-01,NoDur,3.46
2000-09-01,Telcm,-4.03
2000-09-01,Utils,9.63
2000-10-01,Durbl,1.87
2000-10-01,Hlth,2.6
2000-10-01,Other,-1.05
2000-10-01,Enrgy,-3.05
2000-10-01,NoDur,7.63
2000-10-01,Manuf,4.61
2000-10-01,HiTec,-7.31
2000-10-01,Shops,-1.45
2000-10-01,Telcm,-0.37
2000-10-01,Utils,-2.24
2000-11-01,Manuf,-3.64
2000-11-01,HiTec,-23.38
2000-11-01,Enrgy,-2.95
2000-11-01,Shops,-1.35
2000-11-01,Durbl,-11.21
2000-11-01,NoDur,2.78
2000-11-01,Hlth,0.79
2000-11-01,Utils,3.1
2000-11-01,Telcm,-15.58
2000-11-01,Other,-5.99
2000-12-01,Durbl,1.07
2000-12-01,Enrgy,7.75
2000-12-01,Other,7.18
2000-12-01,Hlth,3.53
2000-12-01,Telcm,-4.22
2000-12-01,HiTec,-7.95
2000-12-01,Utils,6.58
2000-12-01,Manuf,7.1
2000-12-01,Shops,5.62
2000-12-01,NoDur,5.46
2001-01-01,HiTec,16.52
2001-01-01,Shops,6.61
2001-01-01,Durbl,13.2
2001-01-01,Telcm,14.26
2001-01-01,Hlth,-8.94
2001-01-01,Manuf,-0.04
2001-01-01,Other,0.08
2001-01-01,Enrgy,-3.39
2001-01-01,Utils,-10.77
2001-01-01,NoDur,-1.92
2001-02-01,Other,-4.41
2001-02-01,Enrgy,0.12
2001-02-01,Durbl,-1.25
2001-02-01,Hlth,-0.5
2001-02-01,Manuf,-4.26
2001-02-01,NoDur,0.18
2001-02-01,Shops,-5.34
2001-02-01,HiTec,-26.01
2001-02-01,Telcm,-9.95
2001-02-01,Utils,6.24
2001-03-01,Telcm,-5.85
2001-03-01,Durbl,-3.06
2001-03-01,Hlth,-8.44
2001-03-01,Enrgy,-0.31
2001-03-01,Manuf,-7.3
2001-03-01,Shops,-2.87
2001-03-01,HiTec,-13.61
2001-03-01,Other,-4.17
2001-03-01,NoDur,-4.65
2001-03-01,Utils,1.64
2001-04-01,Utils,5.46
2001-04-01,Hlth,3.99
2001-04-01,NoDur,0.93
2001-04-01,Other,5.84
2001-04-01,Enrgy,10.32
2001-04-01,Manuf,8.51
2001-04-01,HiTec,18.0
2001-04-01,Durbl,8.44
2001-04-01,Shops,5.6
2001-04-01,Telcm,2.66
2001-05-01,Shops,1.59
2001-05-01,Manuf,2.86
2001-05-01,Telcm,-1.31
2001-05-01,Other,3.7
2001-05-01,Hlth,3.03
2001-05-01,Durbl,-2.32
2001-05-01,Enrgy,0.09
2001-05-01,NoDur,3.35
2001-05-01,Utils,0.01
2001-05-01,HiTec,-3.33
2001-06-01,Enrgy,-7.71
2001-06-01,Shops,-2.49
2001-06-01,HiTec,1.47
2001-06-01,Telcm,-3.07
2001-06-01,Manuf,-4.49
2001-06-01,Other,0.03
2001-06-01,Hlth,-2.85
2001-06-01,Durbl,3.48
2001-06-01,NoDur,-1.61
2001-06-01,Utils,-6.22
2001-07-01,NoDur,-0.18
2001-07-01,Durbl,3.28
2001-07-01,Shops,4.59
2001-07-01,HiTec,-7.62
2001-07-01,Enrgy,-2.55
2001-07-01,Utils,-3.66
2001-07-01,Telcm,-0.73
2001-07-01,Other,-2.3
2001-07-01,Hlth,2.3
2001-07-01,Manuf,0.56
2001-08-01,Manuf,-1.96
2001-08-01,Enrgy,-3.59
2001-08-01,Durbl,-11.36
2001-08-01,Utils,0.42
2001-08-01,Hlth,-3.11
2001-08-01,Telcm,-9.26
2001-08-01,Other,-5.35
2001-08-01,Shops,-6.98
2001-08-01,NoDur,2.51
2001-08-01,HiTec,-12.66
2001-09-01,Hlth,-0.59
2001-09-01,NoDur,-2.57
2001-09-01,Other,-8.3
2001-09-01,Enrgy,-5.65
2001-09-01,Shops,-9.6
2001-09-01,HiTec,-18.96
2001-09-01,Manuf,-12.75
2001-09-01,Durbl,-16.9
2001-09-01,Utils,-6.39
2001-09-01,Telcm,-2.46
2001-10-01,Enrgy,4.78
2001-10-01,HiTec,15.69
2001-10-01,Durbl,0.9
2001-10-01,Utils,1.41
2001-10-01,Telcm,-9.42
2001-10-01,Shops,1.64
2001-10-01,Hlth,1.18
2001-10-01,Manuf,3.91
2001-10-01,NoDur,1.08
2001-10-01,Other,-0.56
2001-11-01,Shops,10.14
2001-11-01,Telcm,6.03
2001-11-01,Utils,-1.63
2001-11-01,Hlth,5.04
2001-11-01,Durbl,15.5
2001-11-01,NoDur,2.08
2001-11-01,Enrgy,-4.11
2001-11-01,Manuf,8.36
2001-11-01,Other,7.92
2001-11-01,HiTec,15.94
2001-12-01,NoDur,2.02
2001-12-01,Telcm,2.75
2001-12-01,Manuf,2.66
2001-12-01,Shops,4.51
2001-12-01,Utils,3.85
2001-12-01,Other,3.31
2001-12-01,Hlth,-2.88
2001-12-01,HiTec,-0.59
2001-12-01,Enrgy,6.16
2001-12-01,Durbl,-0.91
2002-01-01,Manuf,1.66
2002-01-01,NoDur,1.92
2002-01-01,Hlth,-2.36
2002-01-01,Enrgy,-2.99
2002-01-01,Shops,2.76
2002-01-01,HiTec,-0.57
2002-01-01,Durbl,2.94
2002-01-01,Telcm,-7.22
2002-01-01,Other,-2.96
2002-01-01,Utils,-4.07
2002-02-01,Other,-0.53
2002-02-01,Hlth,-0.51
2002-02-01,Enrgy,5.19
2002-02-01,NoDur,4.36
2002-02-01,Utils,-0.25
2002-02-01,Shops,-0.09
2002-02-01,Durbl,3.05
2002-02-01,Manuf,4.31
2002-02-01,Telcm,-2.39
2002-02-01,HiTec,-13.25
2002-03-01,Manuf,4.93
2002-03-01,Shops,2.03
2002-03-01,Other,5.43
2002-03-01,Durbl,6.92
2002-03-01,Hlth,0.46
2002-03-01,Telcm,0.32
2002-03-01,Enrgy,7.81
2002-03-01,NoDur,3.74
2002-03-01,HiTec,6.45
2002-03-01,Utils,10.04
2002-04-01,Utils,-0.56
2002-04-01,HiTec,-11.79
2002-04-01,Enrgy,-4.4
2002-04-01,Shops,-1.38
2002-04-01,Telcm,-12.7
2002-04-01,Hlth,-7.59
2002-04-01,NoDur,2.66
2002-04-01,Durbl,1.74
2002-04-01,Other,-3.72
2002-04-01,Manuf,-1.49
2002-05-01,NoDur,1.44
2002-05-01,Shops,-1.26
2002-05-01,HiTec,-3.81
2002-05-01,Hlth,-2.23
2002-05-01,Other,-0.41
2002-05-01,Telcm,2.98
2002-05-01,Enrgy,-0.59
2002-05-01,Utils,-6.47
2002-05-01,Durbl,-0.21
2002-05-01,Manuf,-0.29
2002-06-01,Utils,-5.36
2002-06-01,HiTec,-12.23
2002-06-01,Other,-5.39
2002-06-01,Manuf,-3.13
2002-06-01,Durbl,-8.11
2002-06-01,NoDur,-5.79
2002-06-01,Shops,-5.08
2002-06-01,Enrgy,-0.44
2002-06-01,Hlth,-9.6
2002-06-01,Telcm,-14.39
2002-07-01,Shops,-11.31
2002-07-01,HiTec,-9.63
2002-07-01,Enrgy,-11.95
2002-07-01,Manuf,-8.51
2002-07-01,NoDur,-6.72
2002-07-01,Other,-6.43
2002-07-01,Hlth,-2.55
2002-07-01,Utils,-12.3
2002-07-01,Telcm,-11.69
2002-07-01,Durbl,-12.26
2002-08-01,Other,1.14
2002-08-01,NoDur,2.49
2002-08-01,Shops,1.9
2002-08-01,Utils,3.38
2002-08-01,Enrgy,0.54
2002-08-01,HiTec,-0.87
2002-08-01,Manuf,-1.27
2002-08-01,Hlth,0.66
2002-08-01,Telcm,0.34
2002-08-01,Durbl,0.38
2002-09-01,Utils,-10.86
2002-09-01,Telcm,-9.32
2002-09-01,NoDur,-7.68
2002-09-01,Manuf,-8.26
2002-09-01,Other,-10.69
2002-09-01,Shops,-9.4
2002-09-01,HiTec,-16.74
2002-09-01,Enrgy,-8.13
2002-09-01,Hlth,-5.86
2002-09-01,Durbl,-11.08
2002-10-01,Other,6.38
2002-10-01,Utils,-0.68
2002-10-01,Shops,5.7
2002-10-01,HiTec,19.41
2002-10-01,Telcm,21.34
2002-10-01,NoDur,5.22
2002-10-01,Manuf,3.89
2002-10-01,Durbl,-3.3
2002-10-01,Hlth,5.69
2002-10-01,Enrgy,3.28
2002-11-01,Telcm,11.83
2002-11-01,Utils,1.62
2002-11-01,Enrgy,3.17
2002-11-01,HiTec,16.14
2002-11-01,Hlth,3.7
2002-11-01,NoDur,-1.27
2002-11-01,Durbl,12.07
2002-11-01,Manuf,6.23
2002-11-01,Other,4.61
2002-11-01,Shops,1.93
2002-12-01,Other,-4.97
2002-12-01,Durbl,-7.26
2002-12-01,Shops,-6.94
2002-12-01,Hlth,-4.06
2002-12-01,HiTec,-13.03
2002-12-01,Enrgy,0.76
2002-12-01,Telcm,-9.07
2002-12-01,Manuf,-3.76
2002-12-01,Utils,3.85
2002-12-01,NoDur,0.0
2003-01-01,HiTec,-1.47
2003-01-01,Enrgy,-2.41
2003-01-01,Utils,-3.17
2003-01-01,Hlth,-0.59
2003-01-01,Telcm,-3.48
2003-01-01,Manuf,-4.07
2003-01-01,Shops,-4.77
2003-01-01,Durbl,-3.23
2003-01-01,NoDur,-4.78
2003-01-01,Other,-2.31
2003-02-01,Shops,-1.21
2003-02-01,NoDur,-3.11
2003-02-01,Manuf,-2.16
2003-02-01,Durbl,-5.05
2003-02-01,Enrgy,1.98
2003-02-01,HiTec,1.27
2003-02-01,Utils,-3.92
2003-02-01,Other,-2.62
2003-02-01,Telcm,-6.44
2003-02-01,Hlth,-1.94
2003-03-01,Enrgy,1.18
2003-03-01,HiTec,-0.97
2003-03-01,Manuf,1.31
2003-03-01,Utils,4.35
2003-03-01,Durbl,-2.76
2003-03-01,Hlth,3.79
2003-03-01,Shops,4.61
2003-03-01,Telcm,-0.57
2003-03-01,Other,0.76
2003-03-01,NoDur,-2.67
2003-04-01,Durbl,15.18
2003-04-01,Enrgy,-0.57
2003-04-01,Shops,8.9
2003-04-01,Hlth,4.32
2003-04-01,Utils,7.44
2003-04-01,Other,11.8
2003-04-01,Manuf,6.39
2003-04-01,Telcm,11.17
2003-04-01,HiTec,9.27
2003-04-01,NoDur,4.7
2003-05-01,Hlth,3.91
2003-05-01,Other,5.31
2003-05-01,Shops,3.41
2003-05-01,Durbl,2.85
2003-05-01,Telcm,6.22
2003-05-01,Enrgy,8.91
2003-05-01,Utils,10.11
2003-05-01,NoDur,9.22
2003-05-01,Manuf,4.63
2003-05-01,HiTec,9.77
2003-06-01,Durbl,2.68
2003-06-01,Utils,0.66
2003-06-01,NoDur,1.57
2003-06-01,Other,0.93
2003-06-01,HiTec,0.25
2003-06-01,Enrgy,-1.21
2003-06-01,Shops,3.46
2003-06-01,Manuf,0.54
2003-06-01,Telcm,1.96
2003-06-01,Hlth,4.11
2003-07-01,Enrgy,-2.7
2003-07-01,Manuf,4.95
2003-07-01,Hlth,0.62
2003-07-01,Durbl,6.6
2003-07-01,Other,3.54
2003-07-01,Telcm,-1.62
2003-07-01,NoDur,-2.33
2003-07-01,Shops,3.32
2003-07-01,HiTec,5.67
2003-07-01,Utils,-5.25
2003-08-01,HiTec,6.05
2003-08-01,Utils,1.91
2003-08-01,Telcm,1.39
2003-08-01,Shops,6.76
2003-08-01,Enrgy,6.26
2003-08-01,NoDur,0.66
2003-08-01,Durbl,7.86
2003-08-01,Hlth,-2.53
2003-08-01,Manuf,4.19
2003-08-01,Other,0.61
2003-09-01,Other,0.33
2003-09-01,Shops,-4.53
2003-09-01,Enrgy,-2.31
2003-09-01,NoDur,1.11
2003-09-01,Utils,3.9
2003-09-01,Hlth,0.23
2003-09-01,Durbl,-4.07
2003-09-01,HiTec,-0.89
2003-09-01,Manuf,-3.75
2003-09-01,Telcm,-5.66
2003-10-01,Manuf,8.86
2003-10-01,NoDur,5.59
2003-10-01,Durbl,6.97
2003-10-01,HiTec,8.23
2003-10-01,Other,6.43
2003-10-01,Shops,9.03
2003-10-01,Enrgy,1.54
2003-10-01,Telcm,6.69
2003-10-01,Utils,1.58
2003-10-01,Hlth,0.72
2003-11-01,Telcm,-0.63
2003-11-01,Utils,0.94
2003-11-01,Manuf,2.08
2003-11-01,Enrgy,0.61
2003-11-01,Hlth,1.63
2003-11-01,NoDur,3.78
2003-11-01,Durbl,3.09
2003-11-01,HiTec,1.89
2003-11-01,Other,1.12
2003-11-01,Shops,0.58
2003-12-01,HiTec,2.1
2003-12-01,Durbl,12.3
2003-12-01,Shops,-2.13
2003-12-01,NoDur,3.31
2003-12-01,Hlth,5.68
2003-12-01,Manuf,6.75
2003-12-01,Utils,5.81
2003-12-01,Telcm,7.35
2003-12-01,Other,4.46
2003-12-01,Enrgy,13.58
2004-01-01,Shops,0.45
2004-01-01,Hlth,3.04
2004-01-01,Other,2.73
2004-01-01,Durbl,-1.12
2004-01-01,HiTec,4.5
2004-01-01,Enrgy,0.45
2004-01-01,NoDur,0.12
2004-01-01,Manuf,-0.62
2004-01-01,Telcm,1.43
2004-01-01,Utils,1.92
2004-02-01,Shops,6.08
2004-02-01,NoDur,4.28
2004-02-01,Manuf,1.99
2004-02-01,Hlth,0.91
2004-02-01,HiTec,-2.93
2004-02-01,Other,2.01
2004-02-01,Telcm,-0.79
2004-02-01,Utils,2.06
2004-02-01,Enrgy,4.69
2004-02-01,Durbl,-0.11
2004-03-01,Manuf,-0.22
2004-03-01,Other,-0.6
2004-03-01,Hlth,-3.91
2004-03-01,Telcm,-2.42
2004-03-01,HiTec,-2.54
2004-03-01,Durbl,-1.15
2004-03-01,Utils,1.17
2004-03-01,Shops,0.3
2004-03-01,Enrgy,-0.16
2004-03-01,NoDur,-0.3
2004-04-01,Durbl,2.38
2004-04-01,Telcm,-0.49
2004-04-01,Enrgy,2.48
2004-04-01,Other,-3.82
2004-04-01,Utils,-3.51
2004-04-01,Shops,-2.68
2004-04-01,NoDur,1.51
2004-04-01,Hlth,3.57
2004-04-01,Manuf,-0.19
2004-04-01,HiTec,-4.9
2004-05-01,Hlth,-0.38
2004-05-01,Manuf,1.59
2004-05-01,Telcm,-2.9
2004-05-01,Durbl,-1.61
2004-05-01,Utils,1.28
2004-05-01,NoDur,-2.19
2004-05-01,HiTec,4.83
2004-05-01,Enrgy,0.42
2004-05-01,Shops,0.27
2004-05-01,Other,2.08
2004-06-01,Manuf,5.35
2004-06-01,Telcm,0.6
2004-06-01,Utils,2.01
2004-06-01,Durbl,5.08
2004-06-01,Other,1.52
2004-06-01,Enrgy,5.49
2004-06-01,HiTec,2.63
2004-06-01,Shops,0.07
2004-06-01,NoDur,1.87
2004-06-01,Hlth,-0.38
2004-07-01,HiTec,-8.49
2004-07-01,Manuf,-4.04
2004-07-01,Telcm,-1.28
2004-07-01,Shops,-3.98
2004-07-01,NoDur,-5.81
2004-07-01,Utils,1.05
2004-07-01,Durbl,-4.69
2004-07-01,Other,-2.41
2004-07-01,Enrgy,3.28
2004-07-01,Hlth,-5.87
2004-08-01,Durbl,-2.3
2004-08-01,Utils,3.67
2004-08-01,Enrgy,-1.24
2004-08-01,NoDur,0.83
2004-08-01,HiTec,-4.43
2004-08-01,Shops,-1.15
2004-08-01,Telcm,1.29
2004-08-01,Hlth,1.66
2004-08-01,Manuf,1.27
2004-08-01,Other,1.93
2004-09-01,Manuf,1.91
2004-09-01,HiTec,3.29
2004-09-01,Hlth,-1.42
2004-09-01,Shops,2.58
2004-09-01,Utils,1.42
2004-09-01,Telcm,1.36
2004-09-01,Durbl,2.45
2004-09-01,NoDur,-1.76
2004-09-01,Other,1.23
2004-09-01,Enrgy,8.88
2004-10-01,Telcm,3.42
2004-10-01,Hlth,-2.41
2004-10-01,Durbl,-2.65
2004-10-01,Shops,3.08
2004-10-01,NoDur,2.87
2004-10-01,HiTec,5.03
2004-10-01,Other,1.22
2004-10-01,Utils,4.23
2004-10-01,Enrgy,0.66
2004-10-01,Manuf,-1.37
2004-11-01,HiTec,5.84
2004-11-01,Enrgy,6.56
2004-11-01,Shops,3.61
2004-11-01,Durbl,7.18
2004-11-01,Hlth,0.66
2004-11-01,Utils,4.92
2004-11-01,Manuf,7.17
2004-11-01,Other,4.96
2004-11-01,Telcm,3.44
2004-11-01,NoDur,4.52
2004-12-01,Durbl,4.85
2004-12-01,Manuf,2.61
2004-12-01,Utils,2.41
2004-12-01,Hlth,5.66
2004-12-01,Shops,3.43
2004-12-01,Telcm,4.33
2004-12-01,Other,4.42
2004-12-01,HiTec,3.19
2004-12-01,Enrgy,-2.09
2004-12-01,NoDur,4.8
2005-01-01,NoDur,-0.08
2005-01-01,Durbl,-6.71
2005-01-01,Utils,1.76
2005-01-01,HiTec,-6.12
2005-01-01,Other,-2.44
2005-01-01,Manuf,-1.78
2005-01-01,Shops,-1.08
2005-01-01,Enrgy,3.02
2005-01-01,Telcm,-3.91
2005-01-01,Hlth,-4.06
2005-02-01,Other,0.21
2005-02-01,Utils,2.32
2005-02-01,Telcm,-0.14
2005-02-01,Shops,0.86
2005-02-01,Hlth,2.48
2005-02-01,NoDur,0.6
2005-02-01,Durbl,-0.28
2005-02-01,HiTec,-0.18
2005-02-01,Enrgy,19.03
2005-02-01,Manuf,4.15
2005-03-01,Manuf,-1.48
2005-03-01,Shops,0.0
2005-03-01,Other,-2.4
2005-03-01,HiTec,-2.41
2005-03-01,Durbl,-7.56
2005-03-01,Enrgy,-3.27
2005-03-01,Hlth,-0.41
2005-03-01,Telcm,-0.12
2005-03-01,NoDur,-0.88
2005-03-01,Utils,0.63
2005-04-01,NoDur,-1.02
2005-04-01,Shops,-5.34
2005-04-01,Durbl,-11.06
2005-04-01,Enrgy,-5.79
2005-04-01,Other,-1.64
2005-04-01,Manuf,-4.75
2005-04-01,Telcm,-1.98
2005-04-01,HiTec,-4.54
2005-04-01,Hlth,3.95
2005-04-01,Utils,2.1
2005-05-01,Telcm,1.45
2005-05-01,NoDur,2.27
2005-05-01,Utils,1.7
2005-05-01,HiTec,7.75
2005-05-01,Durbl,8.65
2005-05-01,Hlth,1.46
2005-05-01,Shops,6.39
2005-05-01,Enrgy,2.17
2005-05-01,Manuf,2.89
2005-05-01,Other,3.39
2005-06-01,Durbl,1.77
2005-06-01,Other,1.42
2005-06-01,Enrgy,5.85
2005-06-01,Shops,2.47
2005-06-01,HiTec,-1.57
2005-06-01,NoDur,-1.61
2005-06-01,Hlth,-0.57
2005-06-01,Manuf,-1.2
2005-06-01,Utils,5.57
2005-06-01,Telcm,0.17
2005-07-01,Enrgy,6.14
2005-07-01,Hlth,3.73
2005-07-01,Durbl,5.21
2005-07-01,Telcm,2.98
2005-07-01,Utils,2.99
2005-07-01,HiTec,6.0
2005-07-01,NoDur,2.41
2005-07-01,Manuf,5.8
2005-07-01,Shops,5.84
2005-07-01,Other,2.45
2005-08-01,NoDur,0.1
2005-08-01,Enrgy,5.71
2005-08-01,Shops,-5.57
2005-08-01,Manuf,-1.4
2005-08-01,HiTec,-0.58
2005-08-01,Utils,1.16
2005-08-01,Hlth,-0.33
2005-08-01,Telcm,-1.13
2005-08-01,Other,-1.7
2005-08-01,Durbl,-2.73
2005-09-01,Enrgy,7.05
2005-09-01,Manuf,0.75
2005-09-01,Telcm,-1.51
2005-09-01,Hlth,-1.95
2005-09-01,NoDur,0.25
2005-09-01,Durbl,-4.8
2005-09-01,Utils,4.39
2005-09-01,HiTec,0.75
2005-09-01,Shops,-1.75
2005-09-01,Other,1.23
2005-10-01,Durbl,-4.17
2005-10-01,Hlth,-3.25
2005-10-01,Other,1.24
2005-10-01,Utils,-6.85
2005-10-01,Telcm,-3.1
2005-10-01,Manuf,-2.43
2005-10-01,HiTec,-1.64
2005-10-01,Shops,1.62
2005-10-01,Enrgy,-10.01
2005-10-01,NoDur,-1.81
2005-11-01,Utils,-0.19
2005-11-01,HiTec,6.54
2005-11-01,Telcm,2.56
2005-11-01,Shops,4.0
2005-11-01,Other,4.94
2005-11-01,NoDur,1.01
2005-11-01,Durbl,2.28
2005-11-01,Hlth,1.57
2005-11-01,Manuf,5.31
2005-11-01,Enrgy,1.38
2005-12-01,Telcm,-1.58
2005-12-01,Enrgy,0.72
2005-12-01,Durbl,-0.66
2005-12-01,Manuf,1.44
